seq,ra,dec,mag,z_best,z_spec,z_phot,z_spec_quality,zphot_l68,zphot_u68,zphot_l95,zphot_u95,snr,m,m_std
7278.0,53.0214424,-27.8416576,25.48,1.96,-99.0,1.96,-99.0,1.66,2.27,1.53,2.65,5.88,2040000000.0,1160000000.0
7279.0,53.1128082,-27.8420849,24.32,2.779,-99.0,2.779,-99.0,2.64,2.91,2.31,4.45,41.52,25800000000.0,3630000000.0
7280.0,53.1272049,-27.8426266,23.34,2.038,1.9908,2.0380000000000003,3.0,1.98,2.1,1.91,2.2,90.9,4130000000.0,1310000000.0
7281.0,53.067150100000006,-27.841834999999996,24.89,1.691,-99.0,1.6909999999999998,-99.0,1.56,1.83,1.45,1.93,37.62,938000000.0,222000000.0
7283.0,53.0424576,-27.8419418,25.53,4.444,-99.0,4.444,-99.0,4.21,4.68,3.94,4.87,10.37,8590000000.0,6680000000.0
7284.0,53.06374739999999,-27.8421993,23.01,1.673,-99.0,1.673,-99.0,1.59,1.76,1.52,1.86,94.74,18700000000.0,5610000000.0
7285.0,53.176666299999994,-27.8418999,24.82,0.622,-99.0,0.622,-99.0,0.56,0.68,0.49,0.75,28.42,107000000.0,21700000.0
7286.0,53.156929000000005,-27.8418903,24.69,0.812,-99.0,0.812,-99.0,0.72,0.91,0.64,0.98,39.05,216000000.0,32100000.0
7290.0,53.08100129999999,-27.8415928,26.0,0.323,-99.0,0.32299999999999995,-99.0,0.14,0.51,0.04,0.66,12.23,23500000.0,6020000.0
7292.0,53.075138100000004,-27.842235600000002,24.03,0.503,-99.0,0.503,-99.0,0.46,0.55,0.41,0.59,46.66,155000000.0,51700000.0
7293.0,53.052825899999995,-27.841983799999998,24.06,1.282,-99.0,1.2819999999999998,-99.0,1.19,1.37,1.12,1.45,54.14,954000000.0,171000000.0
7294.0,53.169219999999996,-27.8427124,21.98,0.79,-99.0,0.79,-99.0,0.75,0.83,0.72,0.87,231.93,6680000000.0,917000000.0
7295.0,53.182663,-27.8420696,24.43,0.803,-99.0,0.8029999999999999,-99.0,0.73,0.87,0.67,0.94,33.89,346000000.0,59100000.0
7297.0,53.0837135,-27.841693900000003,25.18,2.44,-99.0,2.44,-99.0,2.36,2.52,2.26,2.6,29.15,1280000000.0,417000000.0
7298.0,53.0425491,-27.8415489,25.64,4.952,-99.0,4.952,-99.0,4.72,5.15,4.18,5.28,10.74,2640000000.0,1500000000.0
7299.0,53.088970200000006,-27.841857899999997,25.26,5.66,-99.0,5.66,-99.0,5.55,5.77,5.42,5.91,15.89,4250000000.0,3440000000.0
7300.0,53.06772610000001,-27.841806400000003,24.69,0.661,-99.0,0.6609999999999999,-99.0,0.58,0.75,0.49,0.83,41.66,227000000.0,36700000.0
7302.0,53.1645355,-27.8417778,24.28,0.596,-99.0,0.596,-99.0,0.55,0.64,0.5,0.8,31.91,493000000.0,156000000.0
7304.0,53.173603099999994,-27.8416615,25.23,2.849,-99.0,2.8489999999999998,-99.0,2.79,2.9,2.72,2.95,26.14,671000000.0,173000000.0
7305.0,53.158100100000006,-27.841543199999997,25.31,1.41,-99.0,1.41,-99.0,1.3,1.52,1.19,1.62,17.82,468000000.0,115000000.0
7306.0,53.0264816,-27.8415127,25.21,1.395,-99.0,1.395,-99.0,1.26,1.55,1.13,1.83,12.35,457000000.0,118000000.0
7307.0,53.127872499999995,-27.842071500000003,24.0,0.445,-99.0,0.445,-99.0,0.39,0.5,0.3,0.55,56.43,217000000.0,50700000.0
7308.0,53.0751534,-27.841773999999997,24.14,2.807,-99.0,2.807,-99.0,2.76,2.86,2.68,2.91,63.56,3510000000.0,904000000.0
7309.0,53.152732799999995,-27.841768300000002,24.33,1.886,-99.0,1.886,-99.0,1.46,1.93,1.17,2.0,48.21,880000000.0,270000000.0
7310.0,53.1394806,-27.8416653,25.15,4.948,4.9,4.948,2.0,4.84,5.05,4.73,5.17,25.97,12300000000.0,4960000000.0
7311.0,53.1539078,-27.841608,24.88,1.79,-99.0,1.79,-99.0,1.61,1.92,1.48,2.0,28.61,641000000.0,198000000.0
7312.0,53.103370700000006,-27.8416328,24.84,1.927,-99.0,1.9269999999999998,-99.0,1.87,2.5,0.47,8.61,38.18,370000000.0,130000000.0
7314.0,53.142131799999994,-27.8416767,24.75,0.114,-99.0,0.114,-99.0,0.08,0.17,0.02,1.5,30.73,14700000.0,6540000.0
7315.0,53.035236399999995,-27.841375399999997,25.38,1.095,-99.0,1.095,-99.0,1.0,1.19,0.89,1.31,10.78,380000000.0,55000000.0
7316.0,53.02618029999999,-27.8413582,25.83,1.709,-99.0,1.709,-99.0,1.64,1.77,1.57,1.82,9.97,225000000.0,80300000.0
7318.0,53.213851899999995,-27.8417034,24.95,0.284,-99.0,0.284,-99.0,0.22,0.35,0.16,0.42,23.89,24800000.0,3460000.0
7319.0,53.096622499999995,-27.841430699999997,25.87,3.54,-99.0,3.54,-99.0,3.45,3.63,3.37,3.76,16.4,1430000000.0,422000000.0
7320.0,53.06407170000001,-27.841403999999997,25.64,1.692,-99.0,1.692,-99.0,1.56,1.83,1.4,1.97,18.87,924000000.0,148000000.0
7321.0,53.049415599999996,-27.8419018,22.62,0.5181,0.5181,0.54,1.0,0.48,0.6,0.42,0.67,163.46,795000000.0,77900000.0
7322.0,53.099021900000004,-27.841905600000004,23.41,1.348,-99.0,1.348,-99.0,1.29,1.41,1.23,1.47,77.97,2120000000.0,406000000.0
7323.0,53.029941599999994,-27.8413887,25.18,0.587,-99.0,0.5870000000000001,-99.0,0.49,0.68,0.39,0.78,16.12,108000000.0,13400000.0
7324.0,53.177787800000004,-27.8413963,25.65,2.62,-99.0,2.62,-99.0,2.54,2.69,0.22,2.77,12.27,360000000.0,99500000.0
7326.0,53.05281070000001,-27.8413277,25.73,0.634,-99.0,0.634,-99.0,0.5,0.76,0.37,0.89,17.06,46900000.0,5320000.0
7327.0,53.0813866,-27.8419628,22.28,0.077,-99.0,0.077,-99.0,0.06,0.1,0.03,0.13,253.91,96300000.0,43900000.0
7328.0,53.1352272,-27.8416977,24.91,3.087,-99.0,3.0869999999999997,-99.0,3.03,3.15,2.96,3.23,22.3,15600000000.0,5820000000.0
7331.0,53.156456000000006,-27.841499300000002,24.89,0.395,-99.0,0.395,-99.0,0.27,0.5,0.17,0.57,29.62,88000000.0,18400000.0
7332.0,53.1951904,-27.8412418,25.78,2.598,-99.0,2.5980000000000003,-99.0,2.46,2.68,0.38,2.78,15.72,726000000.0,99200000.0
7333.0,53.152481099999996,-27.841951399999996,23.17,0.698,-99.0,0.698,-99.0,0.64,0.75,0.59,0.81,75.36,754000000.0,121000000.0
7334.0,53.1509094,-27.8414783,25.46,0.556,-99.0,0.556,-99.0,0.48,0.63,0.4,0.7,17.49,59400000.0,8310000.0
7335.0,53.031887100000006,-27.8413734,24.69,1.304,-99.0,1.304,-99.0,1.17,1.43,1.04,1.58,25.94,1730000000.0,333000000.0
7336.0,53.1802902,-27.841348600000003,25.11,1.684,-99.0,1.6840000000000002,-99.0,1.6,1.77,1.51,1.85,26.44,479000000.0,109000000.0
7337.0,53.1018753,-27.8413696,25.73,1.416,-99.0,1.416,-99.0,1.3,1.54,1.2,1.69,20.95,304000000.0,49700000.0
7338.0,53.034400899999994,-27.8413696,24.55,1.63,-99.0,1.63,-99.0,1.49,1.79,1.39,1.93,27.24,974000000.0,161000000.0
7340.0,53.055625899999995,-27.842090600000002,22.34,0.756,-99.0,0.7559999999999999,-99.0,0.7,0.81,0.65,0.86,182.74,3850000000.0,615000000.0
7343.0,53.07956310000001,-27.8424015,22.24,1.1284,1.1284,1.08,1.0,1.03,1.13,0.97,1.19,179.65,6260000000.0,992000000.0
7344.0,53.2164879,-27.841224699999998,25.5,0.643,-99.0,0.643,-99.0,0.54,0.76,0.43,0.91,13.73,65200000.0,8750000.0
7347.0,53.1896286,-27.841939899999996,22.47,0.537,0.562,0.537,2.0,0.49,0.58,0.45,0.62,171.55,1080000000.0,102000000.0
7348.0,53.1537476,-27.841245699999998,25.22,0.455,-99.0,0.455,-99.0,0.36,0.55,0.24,0.62,26.43,65800000.0,9490000.0
7350.0,53.18807220000001,-27.8411331,25.26,3.426,-99.0,3.426,-99.0,3.32,3.53,3.24,3.69,19.73,2910000000.0,687000000.0
7351.0,53.0905037,-27.842134499999997,22.37,0.704,-99.0,0.7040000000000001,-99.0,0.65,0.76,0.6,0.82,170.35,2520000000.0,331000000.0
7352.0,53.2053909,-27.841289500000002,24.74,1.049,-99.0,1.0490000000000002,-99.0,0.94,1.16,0.79,1.29,30.48,639000000.0,127000000.0
7353.0,53.2077827,-27.841245699999998,24.94,1.713,-99.0,1.713,-99.0,1.62,1.8,1.55,1.9,29.24,994000000.0,124000000.0
7354.0,53.04803470000001,-27.841247600000003,24.5,0.411,-99.0,0.41100000000000003,-99.0,0.35,0.45,0.09,0.51,49.73,162000000.0,45000000.0
7355.0,53.1134682,-27.841260899999998,25.35,3.124,-99.0,3.1239999999999997,-99.0,3.0,3.22,2.79,3.31,24.3,6730000000.0,2440000000.0
7357.0,53.1653252,-27.841136900000002,25.35,2.864,-99.0,2.864,-99.0,2.8,2.92,2.74,2.98,28.88,1230000000.0,216000000.0
7358.0,53.070079799999995,-27.8415794,23.95,0.377,-99.0,0.377,-99.0,0.35,0.41,0.31,0.45,36.42,200000000.0,82600000.0
7359.0,53.140201600000005,-27.841360100000003,24.86,2.833,-99.0,2.833,-99.0,2.76,2.91,2.69,2.97,34.25,2220000000.0,426000000.0
7360.0,53.134742700000004,-27.8411255,25.25,1.338,-99.0,1.338,-99.0,1.27,1.41,1.2,1.48,27.49,378000000.0,74200000.0
7362.0,53.148399399999995,-27.840997700000003,26.03,0.873,-99.0,0.873,-99.0,0.66,1.08,0.27,1.25,11.02,83400000.0,26100000.0
7363.0,53.146564500000004,-27.8410778,25.54,1.122,-99.0,1.122,-99.0,1.03,1.22,0.93,1.31,22.04,326000000.0,20300000.0
7365.0,53.0291939,-27.841615700000002,21.66,0.7339,0.7339,0.703,1.0,0.66,0.75,0.59,0.83,185.94,5740000000.0,813000000.0
7366.0,53.148696900000004,-27.841016800000002,25.93,2.174,-99.0,2.174,-99.0,2.0,2.35,1.76,2.54,14.53,1300000000.0,191000000.0
7367.0,53.073848700000006,-27.840959499999997,26.65,1.267,-99.0,1.2670000000000001,-99.0,1.1,1.53,0.98,1.82,10.58,46300000.0,11100000.0
7368.0,53.17322539999999,-27.8409615,26.23,0.731,-99.0,0.731,-99.0,0.58,0.88,0.35,1.08,10.01,44100000.0,8620000.0
7371.0,53.0998917,-27.841938,23.39,1.526,-99.0,1.526,-99.0,1.46,1.59,1.38,1.71,76.66,2600000000.0,779000000.0
7372.0,53.1291847,-27.8411674,25.08,0.501,-99.0,0.501,-99.0,0.43,0.66,0.3,4.24,27.37,96800000.0,17300000.0
7374.0,53.1757965,-27.841060600000002,25.38,1.03,-99.0,1.03,-99.0,0.81,1.19,0.36,1.33,16.07,284000000.0,63100000.0
7378.0,53.0695267,-27.841192200000002,24.99,1.572,-99.0,1.5719999999999998,-99.0,1.5,1.65,1.43,1.76,19.67,631000000.0,139000000.0
7379.0,53.20514300000001,-27.841049199999997,25.08,0.873,-99.0,0.873,-99.0,0.78,0.96,0.69,1.02,24.25,221000000.0,50100000.0
7383.0,53.1677551,-27.840846999999997,25.25,4.747,-99.0,4.747,-99.0,4.6,4.9,4.48,5.06,13.29,1420000000.0,193000000.0
7384.0,53.156673399999995,-27.843269300000003,21.12,0.6278,0.6278,0.601,1.0,0.54,0.66,0.49,0.71,265.16,4710000000.0,569000000.0
7385.0,53.054931599999996,-27.841733899999998,23.34,1.605,2.0957,1.605,3.0,1.55,1.66,1.49,1.72,74.78,3640000000.0,983000000.0
7388.0,53.110248600000006,-27.840999600000004,24.91,1.095,-99.0,1.095,-99.0,1.01,1.18,0.91,1.26,32.83,357000000.0,98700000.0
7389.0,53.07680129999999,-27.840824100000003,25.7,2.916,-99.0,2.9160000000000004,-99.0,2.84,2.99,2.78,3.08,19.27,598000000.0,151000000.0
7390.0,53.0810432,-27.8407822,25.89,2.545,-99.0,2.545,-99.0,2.33,2.67,0.54,2.82,16.51,525000000.0,66400000.0
7391.0,53.105175,-27.8426342,21.77,0.3342,0.3342,0.371,1.0,0.31,0.43,0.25,0.48,181.96,694000000.0,42800000.0
7393.0,53.1398811,-27.841194199999997,24.08,0.117,-99.0,0.11699999999999999,-99.0,0.09,0.15,0.04,0.19,43.03,13000000.0,4200000.0
7395.0,53.131149300000004,-27.8407993,25.33,0.096,-99.0,0.096,-99.0,0.09,2.7,0.02,7.39,11.6,1630000.0,3560000.0
7399.0,53.091194200000004,-27.8409386,25.26,0.512,-99.0,0.512,-99.0,0.42,0.6,0.25,0.68,21.19,60300000.0,6450000.0
7401.0,53.056056999999996,-27.842786800000003,21.23,0.7316,0.7316,0.7440000000000001,1.0,0.68,0.81,0.62,0.87,278.51,5500000000.0,845000000.0
7403.0,53.0574875,-27.840873699999996,24.63,2.775,-99.0,2.775,-99.0,2.73,2.82,2.68,2.89,36.81,1110000000.0,269000000.0
7405.0,53.0540009,-27.840753600000003,25.56,0.688,-99.0,0.688,-99.0,0.44,0.89,0.24,1.03,13.2,71900000.0,22800000.0
7407.0,53.1538811,-27.840566600000002,26.32,0.324,-99.0,0.324,-99.0,0.23,0.42,0.14,0.56,12.01,6450000.0,1930000.0
7408.0,53.047721900000006,-27.840745899999998,24.58,1.936,-99.0,1.936,-99.0,1.16,2.67,0.06,8.92,42.9,251000000.0,91800000.0
7409.0,53.0772743,-27.8411961,23.32,1.883,1.8778,1.883,2.0,1.81,1.96,1.71,2.03,90.33,5290000000.0,1290000000.0
7412.0,53.046909299999996,-27.840469399999996,26.15,4.122,-99.0,4.122,-99.0,3.83,4.4,3.29,4.62,9.36,2980000000.0,784000000.0
7415.0,53.05432510000001,-27.841190299999997,23.8,1.981,2.0648,1.9809999999999999,2.0,1.93,2.03,1.86,2.1,54.41,1280000000.0,505000000.0
7417.0,53.2049942,-27.840681099999998,24.42,1.447,-99.0,1.4469999999999998,-99.0,1.33,1.54,1.22,1.65,41.33,496000000.0,148000000.0
7418.0,53.087280299999996,-27.8410206,23.3,0.871,-99.0,0.871,-99.0,0.81,0.93,0.74,0.99,100.55,1300000000.0,151000000.0
7421.0,53.148422200000006,-27.8406143,24.82,1.179,-99.0,1.179,-99.0,1.1,1.27,1.05,1.37,36.23,312000000.0,84100000.0
7423.0,53.1616058,-27.8404675,25.39,0.366,-99.0,0.366,-99.0,0.25,0.48,0.13,0.56,29.61,59200000.0,15500000.0
7424.0,53.1765137,-27.841255199999996,23.42,0.091,-99.0,0.091,-99.0,0.06,0.12,0.02,0.15,36.51,13100000.0,3300000.0
7425.0,53.04683299999999,-27.8406315,25.17,4.771,-99.0,4.771,-99.0,4.61,4.93,4.47,5.07,17.85,6450000000.0,2360000000.0
7426.0,53.07872389999999,-27.8404522,25.73,0.71,-99.0,0.71,-99.0,0.59,0.83,0.46,0.93,20.02,117000000.0,17700000.0
7428.0,53.202682499999995,-27.8404999,24.95,0.124,-99.0,0.124,-99.0,0.08,0.18,0.02,0.29,12.09,6940000.0,3080000.0
7430.0,53.1257439,-27.8404675,25.88,1.654,-99.0,1.6540000000000001,-99.0,1.56,1.75,1.43,1.83,12.21,444000000.0,89800000.0
7431.0,53.0619583,-27.8405743,25.68,2.111,-99.0,2.1109999999999998,-99.0,2.01,2.24,1.88,2.43,19.33,747000000.0,99200000.0
7432.0,53.1688309,-27.840412100000005,25.29,4.126,-99.0,4.126,-99.0,4.0,4.24,1.39,6.5,30.74,719000000.0,245000000.0
7433.0,53.203376799999994,-27.8415413,22.84,0.63,-99.0,0.63,-99.0,0.57,0.69,0.51,0.74,89.18,882000000.0,109000000.0
7434.0,53.042572,-27.8410912,23.99,1.387,-99.0,1.3869999999999998,-99.0,1.31,1.48,1.22,1.57,39.52,3660000000.0,499000000.0
7435.0,53.1847801,-27.840375899999998,25.37,2.647,-99.0,2.647,-99.0,2.58,2.71,2.52,2.79,21.47,863000000.0,116000000.0
7436.0,53.116062199999995,-27.841526,22.72,1.966,-99.0,1.966,-99.0,1.9,2.03,1.82,2.09,120.0,21900000000.0,5420000000.0
7437.0,53.0480804,-27.840690600000002,24.35,0.818,-99.0,0.818,-99.0,0.75,0.89,0.67,0.95,33.28,444000000.0,54600000.0
7439.0,53.1644211,-27.8421707,20.29,0.58,0.58,0.5820000000000001,1.0,0.54,0.62,0.5,0.66,732.36,26100000000.0,6180000000.0
7440.0,53.22450260000001,-27.8404408,24.37,0.561,-99.0,0.561,-99.0,0.51,0.61,0.45,0.67,18.0,166000000.0,59900000.0
7442.0,53.14181899999999,-27.8413563,21.73,1.384,1.384,1.4280000000000002,1.0,1.33,1.51,1.23,1.6,227.78,23100000000.0,8780000000.0
7443.0,53.2241554,-27.840169899999996,25.14,0.971,-99.0,0.971,-99.0,0.41,1.32,0.03,2.01,11.28,123000000.0,57900000.0
7444.0,53.2011757,-27.841360100000003,21.11,0.4458,0.4458,0.461,1.0,0.4,0.52,0.34,0.56,249.42,2280000000.0,294000000.0
7445.0,53.225608799999996,-27.840332,23.98,1.826,-99.0,1.8259999999999998,-99.0,1.73,1.93,1.6,2.01,27.46,3780000000.0,1520000000.0
7446.0,53.0725746,-27.8401852,26.26,1.694,-99.0,1.694,-99.0,1.52,1.86,1.31,2.13,9.82,222000000.0,55900000.0
7447.0,53.1076775,-27.8403149,25.37,0.934,-99.0,0.934,-99.0,0.72,1.14,0.4,1.27,25.38,508000000.0,70600000.0
7450.0,53.073425300000004,-27.8407478,23.38,1.168,-99.0,1.168,-99.0,1.11,1.24,1.05,1.31,77.27,1310000000.0,210000000.0
7451.0,53.1729546,-27.840671500000003,23.52,0.542,-99.0,0.542,-99.0,0.49,0.59,0.45,0.65,69.6,325000000.0,33900000.0
7454.0,53.0855293,-27.8406391,24.46,0.314,-99.0,0.314,-99.0,0.2,0.42,0.12,0.49,39.91,56300000.0,7740000.0
7457.0,53.1404686,-27.8402271,25.45,1.184,-99.0,1.1840000000000002,-99.0,1.09,1.28,0.98,1.37,19.05,259000000.0,45700000.0
7460.0,53.042865799999994,-27.8401031,25.83,3.377,-99.0,3.377,-99.0,3.27,3.49,3.18,3.62,11.01,1430000000.0,357000000.0
7462.0,53.160461399999996,-27.8405724,24.39,1.925,-99.0,1.925,-99.0,1.83,2.0,1.73,2.07,38.38,1870000000.0,442000000.0
7463.0,53.1596069,-27.840419800000003,24.65,0.596,-99.0,0.596,-99.0,0.54,0.65,0.48,0.71,31.84,243000000.0,58900000.0
7464.0,53.1280174,-27.840444599999998,23.61,0.074,-99.0,0.07400000000000001,-99.0,0.05,0.1,0.02,0.14,55.45,3970000.0,4910000.0
7465.0,53.1276321,-27.8404026,24.38,0.074,-99.0,0.07400000000000001,-99.0,0.05,0.1,0.01,0.14,34.03,1580000.0,3720000.0
7466.0,53.1628036,-27.8406658,24.02,1.882,-99.0,1.882,-99.0,1.81,1.96,1.71,2.02,57.76,3290000000.0,667000000.0
7467.0,53.169948600000005,-27.843093900000003,21.43,0.213,0.213,0.184,1.0,0.15,0.22,0.11,0.26,190.8,378000000.0,94500000.0
7469.0,53.1042747,-27.8401318,25.49,5.66,-99.0,5.66,-99.0,5.56,5.76,5.46,5.85,22.09,6010000000.0,3110000000.0
7471.0,53.164558400000004,-27.840196600000002,25.34,0.084,-99.0,0.084,-99.0,0.05,0.13,0.01,0.28,16.09,562000.0,3960000.0
7472.0,53.028430900000004,-27.840086,24.64,2.539,-99.0,2.539,-99.0,2.45,2.62,2.25,2.7,20.47,2860000000.0,382000000.0
7474.0,53.20532610000001,-27.8399544,26.15,3.73,-99.0,3.73,-99.0,3.55,3.91,3.41,4.08,12.43,1790000000.0,456000000.0
7476.0,53.17063520000001,-27.840419800000003,23.5,0.51,-99.0,0.51,-99.0,0.46,0.56,0.41,0.6,75.07,743000000.0,211000000.0
7479.0,53.0877762,-27.840364500000003,23.87,3.966,-99.0,3.966,-99.0,3.83,4.11,3.49,5.07,30.48,9900000000.0,6080000000.0
7480.0,53.2092667,-27.840076399999997,25.4,3.06,-99.0,3.06,-99.0,2.98,3.14,2.91,3.22,18.48,1490000000.0,348000000.0
7481.0,53.09515379999999,-27.8400402,25.37,2.003,-99.0,2.003,-99.0,1.92,2.09,1.84,2.27,24.72,678000000.0,192000000.0
7482.0,53.1300316,-27.8401203,25.13,1.886,-99.0,1.886,-99.0,1.79,1.99,1.54,2.08,28.85,858000000.0,462000000.0
7483.0,53.0433807,-27.840003999999997,24.89,1.307,-99.0,1.307,-99.0,1.23,1.39,1.13,1.49,28.3,521000000.0,96300000.0
7484.0,53.2232208,-27.840082199999998,24.43,1.914,-99.0,1.9140000000000001,-99.0,1.84,2.3,0.84,7.75,31.72,902000000.0,401000000.0
7485.0,53.1451721,-27.8403835,22.9,0.918,0.978,0.9179999999999999,2.0,0.87,0.97,0.82,1.02,141.15,1950000000.0,517000000.0
7486.0,53.2122917,-27.839872399999997,26.13,1.029,-99.0,1.0290000000000001,-99.0,0.79,1.24,0.5,1.47,8.79,129000000.0,28200000.0
7487.0,53.11858370000001,-27.8410988,23.49,0.361,-99.0,0.361,-99.0,0.3,0.5,0.18,7.5,50.73,317000000.0,129000000.0
7488.0,53.1773376,-27.840282399999996,22.58,0.5,-99.0,0.5,-99.0,0.46,0.54,0.39,0.59,212.63,658000000.0,191000000.0
7489.0,53.186882,-27.841169399999995,21.5,0.8,-99.0,0.8,-99.0,0.74,0.86,0.69,0.91,271.08,5550000000.0,658000000.0
7490.0,53.1190834,-27.8425465,21.95,2.3202,2.3202,2.501,1.0,2.45,2.55,2.26,2.63,179.97,18000000000.0,6670000000.0
7491.0,53.174709299999996,-27.840780300000002,22.08,0.3359,0.3359,0.363,1.0,0.3,0.42,0.24,0.48,173.03,438000000.0,49400000.0
7493.0,53.087612199999995,-27.839824699999998,25.57,3.963,-99.0,3.963,-99.0,3.82,4.14,3.57,4.53,10.49,4060000000.0,2760000000.0
7494.0,53.1956902,-27.8400135,25.47,0.696,-99.0,0.696,-99.0,0.6,0.81,0.51,0.92,14.27,87600000.0,17500000.0
7496.0,53.205555000000004,-27.8397751,26.6,2.204,-99.0,2.204,-99.0,1.86,2.52,1.08,2.72,9.53,545000000.0,174000000.0
7497.0,53.124477399999996,-27.8397846,25.75,1.528,-99.0,1.528,-99.0,1.39,1.67,1.25,1.85,10.13,254000000.0,69300000.0
7499.0,53.13161850000001,-27.8400707,24.64,1.991,-99.0,1.9909999999999999,-99.0,1.95,2.04,1.88,2.14,41.0,1930000000.0,437000000.0
7500.0,53.1130981,-27.839899100000004,25.28,1.235,-99.0,1.235,-99.0,1.12,1.35,1.03,1.49,23.06,342000000.0,54600000.0
7502.0,53.0721512,-27.8402805,23.03,1.612,1.612,1.6019999999999999,1.0,1.53,1.68,1.43,1.78,114.22,3950000000.0,873000000.0
7503.0,53.144268000000004,-27.840135600000004,24.22,0.756,-99.0,0.7559999999999999,-99.0,0.48,0.96,0.41,1.07,41.65,332000000.0,106000000.0
7504.0,53.22826,-27.839714100000002,26.18,1.594,-99.0,1.594,-99.0,1.21,1.96,0.55,2.37,2.98,101000000.0,70800000.0
7505.0,53.0387878,-27.839721700000002,25.86,2.832,-99.0,2.832,-99.0,2.74,2.93,2.63,3.05,8.86,975000000.0,174000000.0
7510.0,53.1002502,-27.8400288,25.01,2.485,-99.0,2.485,-99.0,2.36,2.59,2.23,2.66,23.01,1460000000.0,189000000.0
7511.0,53.1908913,-27.839767499999997,25.73,1.266,-99.0,1.266,-99.0,1.17,1.36,1.09,1.46,21.81,285000000.0,45100000.0
7513.0,53.088367500000004,-27.8397713,25.94,2.355,-99.0,2.355,-99.0,2.23,2.47,2.07,2.66,17.85,715000000.0,342000000.0
7515.0,53.115520499999995,-27.839918100000006,24.14,1.57,-99.0,1.57,-99.0,1.49,1.65,1.4,1.73,51.67,1550000000.0,255000000.0
7519.0,53.124031099999996,-27.840393100000004,23.76,0.53,-99.0,0.53,-99.0,0.49,0.58,0.44,0.63,48.77,234000000.0,31200000.0
7521.0,53.0954704,-27.839599600000003,26.6,1.017,-99.0,1.0170000000000001,-99.0,0.57,1.49,0.28,2.52,4.65,65900000.0,11000000.0
7522.0,53.050167099999996,-27.8401146,22.92,1.265,-99.0,1.265,-99.0,1.2,1.33,1.13,1.4,107.96,9220000000.0,938000000.0
7525.0,53.1291084,-27.839727399999997,25.61,0.451,-99.0,0.451,-99.0,0.35,0.55,0.24,0.67,15.89,55200000.0,21400000.0
7527.0,53.156009700000006,-27.8402901,24.01,1.314,-99.0,1.314,-99.0,1.25,1.38,1.18,1.45,39.14,1430000000.0,248000000.0
7529.0,53.2048111,-27.8396187,25.16,5.414,4.91,5.414,2.0,5.35,5.48,5.27,5.55,29.39,1100000000.0,401000000.0
7531.0,53.0858154,-27.839950599999998,24.62,0.669,-99.0,0.669,-99.0,0.6,0.74,0.52,0.81,37.5,241000000.0,25400000.0
7533.0,53.031478899999996,-27.840108899999997,23.91,2.873,-99.0,2.873,-99.0,2.8,2.94,2.71,3.01,30.37,16200000000.0,3820000000.0
7534.0,53.085372899999996,-27.8398705,24.23,2.607,-99.0,2.6069999999999998,-99.0,1.36,2.75,0.48,8.37,40.57,6060000000.0,3090000000.0
7537.0,53.137538899999996,-27.8396015,25.26,2.06,-99.0,2.06,-99.0,1.98,2.14,1.88,2.26,24.4,829000000.0,253000000.0
7538.0,53.1567841,-27.8395576,25.41,5.518,5.518,5.506,1.0,5.4,5.61,5.3,5.71,18.37,5820000000.0,2240000000.0
7541.0,53.230205500000004,-27.839578600000003,24.32,4.1687,4.1687,4.125,1.0,4.02,4.23,3.65,5.92,30.86,10000000000.0,4690000000.0
7542.0,53.0867882,-27.8404999,22.56,0.5444,0.5444,0.569,1.0,0.53,0.62,0.49,0.7,126.45,838000000.0,104000000.0
7543.0,53.167705500000004,-27.8398304,24.84,0.674,-99.0,0.674,-99.0,0.61,0.74,0.54,0.81,24.64,163000000.0,22800000.0
7544.0,53.1538277,-27.8402157,23.35,2.304,-99.0,2.3040000000000003,-99.0,2.23,2.37,2.14,2.55,82.66,9630000000.0,1940000000.0
7545.0,53.0419846,-27.8396435,24.23,3.088,-99.0,3.088,-99.0,3.03,3.14,2.92,3.2,39.24,4500000000.0,859000000.0
7546.0,53.1924553,-27.8395424,24.99,0.619,-99.0,0.619,-99.0,0.55,0.69,0.48,0.76,27.99,99900000.0,22200000.0
7549.0,53.1092834,-27.839351699999998,25.66,1.079,-99.0,1.079,-99.0,0.98,1.17,0.85,1.27,12.38,238000000.0,27600000.0
7550.0,53.1251297,-27.8407516,22.22,1.005,1.005,0.991,2.0,0.93,1.05,0.86,1.12,173.92,14100000000.0,9730000000.0
7551.0,53.131435399999994,-27.8413277,21.44,1.613,1.613,1.6030000000000002,2.0,1.56,1.65,1.51,1.71,214.25,128000000000.0,26900000000.0
7552.0,53.22145079999999,-27.8400803,23.36,2.8679,2.8679,0.33899999999999997,1.0,0.24,0.42,0.15,0.48,47.99,4070000000.0,1550000000.0
7553.0,53.069767000000006,-27.839525199999997,25.11,3.194,-99.0,3.194,-99.0,3.13,3.26,3.08,3.34,26.61,3250000000.0,664000000.0
7554.0,53.1756096,-27.8402424,23.94,0.273,-99.0,0.273,-99.0,0.2,0.36,0.07,0.49,44.69,123000000.0,42700000.0
7555.0,53.1011543,-27.8394222,25.37,2.836,-99.0,2.8360000000000003,-99.0,1.59,3.1,0.44,7.46,23.4,2280000000.0,1030000000.0
7556.0,53.1463089,-27.839563399999996,24.37,1.278,-99.0,1.278,-99.0,1.21,1.35,1.13,1.43,45.6,665000000.0,147000000.0
